"shiny_file","id","variation","shiny_jpeg","shiny_primary_colour","shiny_second_colour","shiny_primary_colour_count","shiny_second_colour_count","shiny_primary_red","shiny_primary_green","shiny_primary_blue","shiny_second_red","shiny_second_green","shiny_second_blue","non_shiny_file","non_shiny_jpeg","non_shiny_primary_colour","non_shiny_second_colour","non_shiny_primary_colour_count","non_shiny_second_colour_count","non_shiny_primary_red","non_shiny_primary_green","non_shiny_primary_blue","non_shiny_second_red","non_shiny_second_green","non_shiny_second_blue","distance_primary","distance_second","primary_col_count","secondary_col_count","primary_col_pc","secondary_col_pc","distance_overall"
"pokemon_icon_025_01_06_shiny.png","025","_01_06","pokemon_icon_025_01_06_shiny.jpeg","#E7A416","#3E3C38",5471,1638,231,164,22,62,60,56,"pokemon_icon_025_01_06.png","pokemon_icon_025_01_06.jpeg","#EABF50","#383633",5530,1637,234,191,80,56,54,51,64.0468578464237,9.8488578017961,11001,3275,0.770594003922667,0.229405996077333,22.2822039874332
"pokemon_icon_025_01_07_shiny.png","025","_01_07","pokemon_icon_025_01_07_shiny.jpeg","#F6BB19","#B97319",4112,2126,246,187,25,185,115,25,"pokemon_icon_025_01_07.png","pokemon_icon_025_01_07.jpeg","#F6D55B","#B57C35",4429,1900,246,213,91,181,124,53,70.9365914038728,29.6816441593117,8541,4026,0.679637144903318,0.320362855096682,42.8981968454422
"pokemon_icon_025_01_08_shiny.png","025","_01_08","pokemon_icon_025_01_08_shiny.jpeg","#E8A519","#6D3224",5291,1249,232,165,25,109,50,36,"pokemon_icon_025_01_08.png","pokemon_icon_025_01_08.jpeg","#E8BD54","#5D231D",5606,1086,232,189,84,93,35,29,63.6945837571767,23.0217288664427,10897,2335,0.823533857315599,0.176466142684401,30.1991106809729
"pokemon_icon_025_01_09_shiny.png","025","_01_09","pokemon_icon_025_01_09_shiny.jpeg","#F4B515","#A57033",4476,2363,244,181,21,165,112,51,"pokemon_icon_025_01_09.png","pokemon_icon_025_01_09.jpeg","#F5D358","#A67741",4460,2432,245,211,88,166,119,65,73.4166193719106,15.6843871413581,8936,4795,0.650790182798048,0.349209817201952,35.84504940525
"pokemon_icon_025_01_10_shiny.png","025","_01_10","pokemon_icon_025_01_10_shiny.jpeg","#F4B61F","#B8671F",4303,2550,244,182,31,184,103,31,"pokemon_icon_025_01_10.png","pokemon_icon_025_01_10.jpeg","#F5CE57","#B96F34",4467,2414,245,206,87,185,111,52,60.9343909463285,22.494443758404,8770,4964,0.63856123489151,0.36143876510849,36.388130800843
"pokemon_icon_025_01_11_shiny.png","025","_01_11","pokemon_icon_025_01_11_shiny.jpeg","#F7BA18","#BD691B",4323,2377,247,186,24,189,105,27,"pokemon_icon_025_01_11.png","pokemon_icon_025_01_11.jpeg","#F6D45A","#BA6E33",4728,2096,246,212,90,186,110,51,70.9436396021518,24.6981780704569,9051,4473,0.669254658385093,0.330745341614907,39.9936490428964
"pokemon_icon_025_01_12_shiny.png","025","_01_12","pokemon_icon_025_01_12_shiny.jpeg","#F6BA1A","#B17523",4072,2129,246,186,26,177,117,35,"pokemon_icon_025_01_12.png","pokemon_icon_025_01_12.jpeg","#F5D45D","#AD7D3C",4494,1973,245,212,93,173,125,60,71.8748913042656,26.5518360947035,8566,4102,0.676191979791601,0.323808020208399,41.2278048719078
"pokemon_icon_025_01_13_shiny.png","025","_01_13","pokemon_icon_025_01_13_shiny.jpeg","#E9A716","#4E4325",5780,957,233,167,22,78,67,37,"pokemon_icon_025_01_13.png","pokemon_icon_025_01_13.jpeg","#EBC151","#3D361C",5867,922,235,193,81,61,54,28,64.5058136914806,23.2163735324878,11647,1879,0.861082359899453,0.138917640100547,28.9522051204478
"pokemon_icon_025_01_22_shiny.png","025","_01_22","pokemon_icon_025_01_22_shiny.jpeg","#F4B327","#B16F1B",5052,1983,244,179,39,177,111,27,"pokemon_icon_025_01_22.png","pokemon_icon_025_01_22.jpeg","#F6CA58","#B57C39",5017,2091,246,202,88,181,124,57,54.1664102558034,32.9393381840012,10069,4074,0.711942303613095,0.288057696386905,39.0539596660433
"pokemon_icon_025_01_23_shiny.png","025","_01_23","pokemon_icon_025_01_23_shiny.jpeg","#E7A416","#495356",5613,2199,231,164,22,73,83,86,"pokemon_icon_025_01_23.png","pokemon_icon_025_01_23.jpeg","#EABE4C","#484E51",5619,2233,234,190,76,72,78,81,60.00833275471,7.14142842854285,11232,4432,0.7170582226762,0.2829417773238,22.0996843001959
"pokemon_icon_025_01_24_shiny.png","025","_01_24","pokemon_icon_025_01_24_shiny.jpeg","#E7A417","#5C946E",5247,2028,231,164,23,92,148,110,"pokemon_icon_025_01_24.png","pokemon_icon_025_01_24.jpeg","#EABF51","#568E68",5358,1975,234,191,81,86,142,104,64.0468578464237,10.3923048454133,10605,4003,0.725972070098576,0.274027929901424,25.0951509340664
"pokemon_icon_025_01_25_shiny.png","025","_01_25","pokemon_icon_025_01_25_shiny.jpeg","#E7A314","#667D88",5121,2199,231,163,20,102,125,136,"pokemon_icon_025_01_25.png","pokemon_icon_025_01_25.jpeg","#EBBF4F","#627882",5130,2182,235,191,79,98,120,130,65.4293512118224,8.77496438739212,10251,4381,0.700587752870421,0.299412247129579,25.7379816562432
"pokemon_icon_025_01_27_shiny.png","025","_01_27","pokemon_icon_025_01_27_shiny.jpeg","#E99C19","#5C4230",6005,716,233,156,25,92,66,48,"pokemon_icon_025_01_27.png","pokemon_icon_025_01_27.jpeg","#F5CE56","#AD6235",4356,2409,245,206,86,173,98,53,79.7809501071528,87.2353139502575,10361,3125,0.768278214444609,0.231721785555391,85.5079754503538
"pokemon_icon_025_01_shiny.png","025","_01","pokemon_icon_025_01_shiny.jpeg","#F8BC17","#BA7318",4288,2150,248,188,23,186,115,24,"pokemon_icon_025_01.png","pokemon_icon_025_01.jpeg","#F7D65A","#B67C34",4599,1890,247,214,90,182,124,52,71.8748913042656,29.6816441593117,8887,4040,0.68747582579098,0.31252417420902,42.8680538804855
"pokemon_icon_025_16_shiny.png","025","_16","pokemon_icon_025_16_shiny.jpeg","#DC9228","#514335",4374,1648,220,146,40,81,67,53,"pokemon_icon_025_16.png","pokemon_icon_025_16.jpeg","#D99B50","#40352A",4588,1553,217,155,80,64,53,42,41.1096095821889,24.6170672501823,8962,3201,0.736824796514018,0.263175203485982,28.9574954344093
"pokemon_icon_026_00_01_shiny.png","026","_00_01","pokemon_icon_026_00_01_shiny.jpeg","#C7A179","#A34A2F",5323,4556,199,161,121,163,74,47,"pokemon_icon_026_00_01.png","pokemon_icon_026_00_01.jpeg","#D4B671","#9D4D2B",6016,3859,212,182,113,157,77,43,25.9615099714943,7.81024967590665,11339,8415,0.574010327022375,0.425989672977625,15.5424991133558
"pokemon_icon_026_00_02_shiny.png","026","_00_02","pokemon_icon_026_00_02_shiny.jpeg","#C79E7A","#8E5538",5811,3825,199,158,122,142,85,56,"pokemon_icon_026_00_02.png","pokemon_icon_026_00_02.jpeg","#D6B871","#855D3C",6189,3448,214,184,113,133,93,60,31.3368792319848,12.6885775404495,12000,7273,0.622632698593888,0.377367301406112,19.7258368255912
"pokemon_icon_026_00_03_shiny.png","026","_00_03","pokemon_icon_026_00_03_shiny.jpeg","#C79E75","#975439",4949,4156,199,158,117,151,84,57,"pokemon_icon_026_00_03.png","pokemon_icon_026_00_03.jpeg","#D5B670","#935B37",5521,3671,213,182,112,147,91,55,28.2311884269862,8.30662386291807,10470,7827,0.572224954910641,0.427775045089359,16.8298553676982
"pokemon_icon_026_00_04_shiny.png","026","_00_04","pokemon_icon_026_00_04_shiny.jpeg","#C49165","#633F46",5895,3826,196,145,101,99,63,70,"pokemon_icon_026_00_04.png","pokemon_icon_026_00_04.jpeg","#D0AC65","#624546",5990,3860,208,172,101,98,69,70,29.5465734053883,6.08276253029822,11885,7686,0.607276071738797,0.392723928261203,15.2975625091415
"pokemon_icon_026_00_05_shiny.png","026","_00_05","pokemon_icon_026_00_05_shiny.jpeg","#C49B6C","#684126",6087,3909,196,155,108,104,65,38,"pokemon_icon_026_00_05.png","pokemon_icon_026_00_05.jpeg","#D1B36B","#654928",6157,3956,209,179,107,101,73,40,27.3130005674953,8.77496438739212,12244,7865,0.608881595305585,0.391118404694415,16.0255315243214
"pokemon_icon_026_00_06_shiny.png","026","_00_06","pokemon_icon_026_00_06_shiny.jpeg","#C3966C","#684632",5800,4017,195,150,108,104,70,50,"pokemon_icon_026_00_06.png","pokemon_icon_026_00_06.jpeg","#D1B16A","#644B32",6052,3871,209,177,106,100,75,50,30.4795013082563,6.40312423743285,11852,7888,0.600405268490375,0.399594731509625,16.0239176687731
"pokemon_icon_026_00_07_shiny.png","026","_00_07","pokemon_icon_026_00_07_shiny.jpeg","#CCA175","#8F5733",5452,3714,204,161,117,143,87,51,"pokemon_icon_026_00_07.png","pokemon_icon_026_00_07.jpeg","#D8BA70","#895F30",6003,3204,216,186,112,137,95,48,28.1780056072107,10.4403065089106,11455,6918,0.623469221139716,0.376530778860284,17.1190961655829
"pokemon_icon_026_00_08_shiny.png","026","_00_08","pokemon_icon_026_00_08_shiny.jpeg","#C49A73","#81412A",5273,3560,196,154,115,129,65,42,"pokemon_icon_026_00_08.png","pokemon_icon_026_00_08.jpeg","#D3B472","#7E4A2A",5406,3536,211,180,114,126,74,42,30.0333148353624,9.48683298050514,10679,7096,0.600787623066104,0.399212376933896,17.6892428394119
"pokemon_icon_026_00_09_shiny.png","026","_00_09","pokemon_icon_026_00_09_shiny.jpeg","#C59D73","#8C5939",5319,4325,197,157,115,140,89,57,"pokemon_icon_026_00_09.png","pokemon_icon_026_00_09.jpeg","#D6B86F","#89633B",5499,4214,214,184,111,137,99,59,32.1558703816271,10.6301458127346,10818,8539,0.558867593118768,0.441132406881232,20.1258405016726
"pokemon_icon_026_00_27_shiny.png","026","_00_27","pokemon_icon_026_00_27_shiny.jpeg","#C9936A","#8B4F31",5406,3680,201,147,106,139,79,49,"pokemon_icon_026_00_27.png","pokemon_icon_026_00_27.jpeg","#D5AC66","#87542F",5843,3303,213,172,102,135,84,47,28.0178514522438,6.70820393249937,11249,6983,0.616992101799035,0.383007898200965,14.8699672404401
"pokemon_icon_026_00_shiny.png","026","_00","pokemon_icon_026_00_shiny.jpeg","#CFA170","#8E5633",5652,3662,207,161,112,142,86,51,"pokemon_icon_026_00.png","pokemon_icon_026_00.jpeg","#DABB6C","#885E30",6180,3183,218,187,108,136,94,48,28.5131548587665,10.4403065089106,11832,6845,0.633506451785619,0.366493548214381,17.0638888269897
"pokemon_icon_026_01_01_shiny.png","026","_01_01","pokemon_icon_026_01_01_shiny.jpeg","#C8A27B","#A34B2F",4921,4599,200,162,123,163,75,47,"pokemon_icon_026_01_01.png","pokemon_icon_026_01_01.jpeg","#D3B572","#9D4D2B",5653,3856,211,181,114,157,77,43,23.7276210354093,7.48331477354788,10574,8455,0.55567817541647,0.44432182458353,14.7010145709118
"pokemon_icon_026_01_02_shiny.png","026","_01_02","pokemon_icon_026_01_02_shiny.jpeg","#C89F7B","#8F5538",5411,3868,200,159,123,143,85,56,"pokemon_icon_026_01_02.png","pokemon_icon_026_01_02.jpeg","#D6B772","#855D3C",5862,3413,214,183,114,133,93,60,29.2061637330205,13.4164078649987,11273,7281,0.607577880780425,0.392422119219575,19.6126573246876
"pokemon_icon_026_01_03_shiny.png","026","_01_03","pokemon_icon_026_01_03_shiny.jpeg","#C89E76","#985439",4580,4158,200,158,118,152,84,57,"pokemon_icon_026_01_03.png","pokemon_icon_026_01_03.jpeg","#D4B570","#935A37",5181,3634,212,181,112,147,90,55,26.6270539113887,8.06225774829855,9761,7792,0.556087278527887,0.443912721472113,16.3034069366309
"pokemon_icon_026_01_04_shiny.png","026","_01_04","pokemon_icon_026_01_04_shiny.jpeg","#C49164","#633F46",5533,3814,196,145,100,99,63,70,"pokemon_icon_026_01_04.png","pokemon_icon_026_01_04.jpeg","#CEA964","#614447",5698,3760,206,169,100,97,68,71,26,5.47722557505166,11231,7574,0.597234777984579,0.402765222015421,13.7430853726884
"pokemon_icon_026_01_05_shiny.png","026","_01_05","pokemon_icon_026_01_05_shiny.jpeg","#C49B6C","#684126",5711,3913,196,155,108,104,65,38,"pokemon_icon_026_01_05.png","pokemon_icon_026_01_05.jpeg","#D1B26B","#654928",5789,3943,209,178,107,101,73,40,26.4386081328046,8.77496438739212,11500,7856,0.594131018805538,0.405868981194462,15.9440894785246
"pokemon_icon_026_01_06_shiny.png","026","_01_06","pokemon_icon_026_01_06_shiny.jpeg","#C3956B","#674632",5445,3987,195,149,107,103,70,50,"pokemon_icon_026_01_06.png","pokemon_icon_026_01_06.jpeg","#D0B069","#644B32",5687,3860,208,176,105,100,75,50,30.0333148353624,5.8309518948453,11132,7847,0.586543021233995,0.413456978766005,15.8375877552298
"pokemon_icon_026_01_07_shiny.png","026","_01_07","pokemon_icon_026_01_07_shiny.jpeg","#CDA275","#905733",5070,3725,205,162,117,144,87,51,"pokemon_icon_026_01_07.png","pokemon_icon_026_01_07.jpeg","#D7B970","#895E30",5647,3193,215,185,112,137,94,48,25.5734237050888,10.3440804327886,10717,6918,0.607711936489935,0.392288063510065,16.3183700136093
"pokemon_icon_026_01_08_shiny.png","026","_01_08","pokemon_icon_026_01_08_shiny.jpeg","#C59A74","#82422A",4889,3574,197,154,116,130,66,42,"pokemon_icon_026_01_08.png","pokemon_icon_026_01_08.jpeg","#D2B272","#7E4A2A",5040,3532,210,178,114,126,74,42,27.367864366808,8.94427190999916,9929,7106,0.582858820076314,0.417141179923687,16.6295110058655
"pokemon_icon_026_01_09_shiny.png","026","_01_09","pokemon_icon_026_01_09_shiny.jpeg","#C69D73","#8C5939",4940,4333,198,157,115,140,89,57,"pokemon_icon_026_01_09.png","pokemon_icon_026_01_09.jpeg","#D5B76F","#89633B",5152,4189,213,183,111,137,99,59,30.2820078594534,10.6301458127346,10092,8522,0.54217255828946,0.45782744171054,19.6273075384324
"pokemon_icon_026_01_27_shiny.png","026","_01_27","pokemon_icon_026_01_27_shiny.jpeg","#CA9269","#8B4F31",5056,3663,202,146,105,139,79,49,"pokemon_icon_026_01_27.png","pokemon_icon_026_01_27.jpeg","#D4AA66","#87542F",5510,3275,212,170,102,135,84,47,26.1725046566048,6.70820393249937,10566,6938,0.603633455210238,0.396366544789762,14.4232015572619
"pokemon_icon_026_01_shiny.png","026","_01","pokemon_icon_026_01_shiny.jpeg","#D0A170","#8F5633",5270,3672,208,161,112,143,86,51,"pokemon_icon_026_01.png","pokemon_icon_026_01.jpeg","#DABB6C","#885E30",5819,3172,218,187,108,136,94,48,28.1424945589406,11.0453610171873,11089,6844,0.618357218535661,0.381642781464339,17.5703586171293
"pokemon_icon_026_61_01_shiny.png","026","_61_01","pokemon_icon_026_61_01_shiny.jpeg","#EEC25D","#7D4B2C",4154,2905,238,194,93,125,75,44,"pokemon_icon_026_61_01.png","pokemon_icon_026_61_01.jpeg","#F4E790","#C98F53",3829,3768,244,231,144,201,143,83,63.2929695937866,109.183332061263,7983,6673,0.544691593886463,0.455308406113537,88.2890642702238
"pokemon_icon_026_61_02_shiny.png","026","_61_02","pokemon_icon_026_61_02_shiny.jpeg","#EEC25D","#7D4B2C",4154,2905,238,194,93,125,75,44,"pokemon_icon_026_61_02.png","pokemon_icon_026_61_02.jpeg","#F4E790","#C98F53",3829,3768,244,231,144,201,143,83,63.2929695937866,109.183332061263,7983,6673,0.544691593886463,0.455308406113537,88.2890642702238
"pokemon_icon_026_61_03_shiny.png","026","_61_03","pokemon_icon_026_61_03_shiny.jpeg","#EEC25D","#7D4B2C",4154,2905,238,194,93,125,75,44,"pokemon_icon_026_61_03.png","pokemon_icon_026_61_03.jpeg","#F4E790","#C98F53",3829,3768,244,231,144,201,143,83,63.2929695937866,109.183332061263,7983,6673,0.544691593886463,0.455308406113537,88.2890642702238
"pokemon_icon_026_61_04_shiny.png","026","_61_04","pokemon_icon_026_61_04_shiny.jpeg","#EEC25D","#7D4B2C",4154,2905,238,194,93,125,75,44,"pokemon_icon_026_61_04.png","pokemon_icon_026_61_04.jpeg","#F4E790","#C98F53",3829,3768,244,231,144,201,143,83,63.2929695937866,109.183332061263,7983,6673,0.544691593886463,0.455308406113537,88.2890642702238
"pokemon_icon_026_61_05_shiny.png","026","_61_05","pokemon_icon_026_61_05_shiny.jpeg","#EEC25D","#7D4B2C",4154,2905,238,194,93,125,75,44,"pokemon_icon_026_61_05.png","pokemon_icon_026_61_05.jpeg","#F4E790","#C98F53",3829,3768,244,231,144,201,143,83,63.2929695937866,109.183332061263,7983,6673,0.544691593886463,0.455308406113537,88.2890642702238
"pokemon_icon_026_61_shiny.png","026","_61","pokemon_icon_026_61_shiny.jpeg","#EEC25D","#7E4C2C",4152,2902,238,194,93,126,76,44,"pokemon_icon_026_61.png","pokemon_icon_026_61.jpeg","#F4E890","#C99053",3808,3784,244,232,144,201,144,83,63.8827050147378,108.489630840924,7960,6686,0.543493103919159,0.456506896080841,88.1262615883035
"pokemon_icon_027_00_shiny.png","027","_00","pokemon_icon_027_00_shiny.jpeg","#ABD698","#67995D",1787,1070,171,214,152,103,153,93,"pokemon_icon_027_00.png","pokemon_icon_027_00.jpeg","#E7CC80","#AB8845",1994,940,231,204,128,171,136,69,65.3911308970873,74.0877857679658,3781,2010,0.652909687446037,0.347090312553963,71.0692611106586
"pokemon_icon_027_61_shiny.png","027","_61","pokemon_icon_027_61_shiny.jpeg","#B1BFCB","#4F85AA",1143,1045,177,191,203,79,133,170,"pokemon_icon_027_61.png","pokemon_icon_027_61.jpeg","#A9B6C3","#C7C07E",1214,897,169,182,195,199,192,126,14.456832294801,140.772866703779,2357,1942,0.548267038846243,0.451732961153757,83.7117504390117
"pokemon_icon_028_00_shiny.png","028","_00","pokemon_icon_028_00_shiny.jpeg","#CCBA7F","#9C302A",4665,4617,204,186,127,156,48,42,"pokemon_icon_028_00.png","pokemon_icon_028_00.jpeg","#96702B","#DEC674",4817,4533,150,112,43,222,198,116,124.289983506315,179.811011898604,9482,9150,0.508909403177329,0.491090596822671,152.545156929226
"pokemon_icon_028_61_shiny.png","028","_61","pokemon_icon_028_61_shiny.jpeg","#8BC6E9","#4E88C1",7030,4010,139,198,233,78,136,193,"pokemon_icon_028_61.png","pokemon_icon_028_61.jpeg","#AED8EE","#6093C8",7530,3177,174,216,238,96,147,200,39.6736688497547,22.2261107708929,14560,7187,0.669517634616269,0.330482365383731,27.9922210349652
"pokemon_icon_029_00_shiny.png","029","_00","pokemon_icon_029_00_shiny.jpeg","#CF9CD8","#5D424F",1553,291,207,156,216,93,66,79,"pokemon_icon_029_00.png","pokemon_icon_029_00.jpeg","#9FACDF","#485696",1586,341,159,172,223,72,86,150,51.0783711564885,76.694197955256,3139,632,0.832405197560329,0.167594802439671,72.4011185235878
"pokemon_icon_030_00_shiny.png","030","_00","pokemon_icon_030_00_shiny.jpeg","#C594C2","#5B5A5C",3007,833,197,148,194,91,90,92,"pokemon_icon_030_00.png","pokemon_icon_030_00.jpeg","#9BCAD9","#3F599D",3208,683,155,202,217,63,89,157,72.1734023030645,70.7813534767456,6215,1516,0.803906351054197,0.196093648945803,71.0543254106092
"pokemon_icon_031_00_shiny.png","031","_00","pokemon_icon_031_00_shiny.jpeg","#B2A685","#747656",8573,5190,178,166,133,116,118,86,"pokemon_icon_031_00.png","pokemon_icon_031_00.jpeg","#8FB2CB","#606A7A",10048,2839,143,178,203,96,106,122,79.1770168672703,42.8952211790544,18621,8029,0.698724202626642,0.301275797373358,53.8260481051589
"pokemon_icon_032_00_shiny.png","032","_00","pokemon_icon_032_00_shiny.jpeg","#95ADD5","#513C1B",1701,334,149,173,213,81,60,27,"pokemon_icon_032_00.png","pokemon_icon_032_00.jpeg","#AD85AD","#18575E",1783,342,173,133,173,24,87,94,61.4491659829489,92.0163029033443,3484,676,0.8375,0.1625,87.04914315378
"pokemon_icon_033_00_11_shiny.png","033","_00_11","pokemon_icon_033_00_11_shiny.jpeg","#96A7C2","#646377",3270,2211,150,167,194,100,99,119,"pokemon_icon_033_00_11.png","pokemon_icon_033_00_11.jpeg","#BC92BA","#785B79",3508,1986,188,146,186,120,91,121,44.1474801092882,21.6333076527839,6778,4197,0.617585421412301,0.382414578587699,30.2430554249888
"pokemon_icon_033_00_shiny.png","033","_00","pokemon_icon_033_00_shiny.jpeg","#9CAFC8","#626E84",2945,2579,156,175,200,98,110,132,"pokemon_icon_033_00.png","pokemon_icon_033_00.jpeg","#BE95BF","#756182",3466,2020,190,149,191,117,97,130,43.7378554572581,23.1084400165827,6411,4599,0.582288828337875,0.417711171662125,31.7255773110119
"pokemon_icon_034_00_shiny.png","034","_00","pokemon_icon_034_00_shiny.jpeg","#7397D2","#576382",10345,5735,115,151,210,87,99,130,"pokemon_icon_034_00.png","pokemon_icon_034_00.jpeg","#BF8FB9","#796386",9343,7509,191,143,185,121,99,134,80.4052237109008,34.2344855372474,19688,13244,0.597837969148548,0.402162030851451,52.8026033670745
"pokemon_icon_035_00_shiny.png","035","_00","pokemon_icon_035_00_shiny.jpeg","#E6CCCB","#AC9089",2504,1854,230,204,203,172,144,137,"pokemon_icon_035_00.png","pokemon_icon_035_00.jpeg","#EAC6C9","#B58587",2531,1904,234,198,201,181,133,135,7.48331477354788,14.3527000944073,5035,3758,0.57261457977937,0.42738542022063,11.4168249623944
"pokemon_icon_036_00_shiny.png","036","_00","pokemon_icon_036_00_shiny.jpeg","#EDCFCD","#BC9491",9177,8922,237,207,205,188,148,145,"pokemon_icon_036_00.png","pokemon_icon_036_00.jpeg","#F2D1C8","#C2918D",9582,9112,242,209,200,194,145,141,7.34846922834953,7.81024967590665,18759,18034,0.509852417579431,0.490147582420569,7.58390910592744
"pokemon_icon_037_00_shiny.png","037","_00","pokemon_icon_037_00_shiny.jpeg","#E5BC73","#A3814A",2272,1800,229,188,115,163,129,74,"pokemon_icon_037_00.png","pokemon_icon_037_00.jpeg","#AE6C46","#EB9E65",2037,2009,174,108,70,235,158,101,107.004672795163,82.1827232452174,4309,3809,0.53079576250308,0.46920423749692,93.8292871569869
"pokemon_icon_037_61_shiny.png","037","_61","pokemon_icon_037_61_shiny.jpeg","#CECEE2","#6A5979",1981,116,206,206,226,106,89,121,"pokemon_icon_037_61.png","pokemon_icon_037_61.jpeg","#C1D1E1","#627D9D",1923,138,193,209,225,98,125,157,13.3790881602597,51.5363949069005,3904,254,0.938912938912939,0.0610870610870611,49.2054771787507
"pokemon_icon_038_00_shiny.png","038","_00","pokemon_icon_038_00_shiny.jpeg","#BABACA","#9896AA",10148,7131,186,186,202,152,150,170,"pokemon_icon_038_00.png","pokemon_icon_038_00.jpeg","#EDE180","#CFB55C",9571,7939,237,225,128,207,181,92,97.9693829724368,100.349389634417,19719,15070,0.56681709735836,0.43318290264164,99.3184114402739
"pokemon_icon_038_61_shiny.png","038","_61","pokemon_icon_038_61_shiny.jpeg","#CCCDE8","#A09DD0",5762,5387,204,205,232,160,157,208,"pokemon_icon_038_61.png","pokemon_icon_038_61.jpeg","#CBEAEF","#9FCDD9",5672,5361,203,234,239,159,205,217,29.8496231131986,48.8466989672793,11434,10748,0.515462988008295,0.484537011991705,39.6419125963632
