"jpeg_img","colour_1","colour_2","colour_3","colour_1_count","colour_2_count","colour_3_count"
"pokemon_icon_334_00.jpeg","#FEFFFF","#D5E1E6","#94BBCE",54347,7269,3920
"pokemon_icon_334_00_shiny.jpeg","#FFFFFF","#D8E6EC","#B9C0B6",54126,7385,4025
"pokemon_icon_335_00.jpeg","#FEFEFE","#C2C5CC","#A7656C",57684,5076,2776
"pokemon_icon_335_00_shiny.jpeg","#FEFEFE","#C3C6CD","#6D84A6",57636,5039,2861
"pokemon_icon_336_00.jpeg","#FFFFFF","#4F5B6B","#BCA691",52817,9891,2828
"pokemon_icon_336_00_shiny.jpeg","#FEFFFE","#495263","#798494",53362,7778,4396
"pokemon_icon_337_00.jpeg","#FFFFFF","#D7BB85","#362E25",55627,8587,1322
"pokemon_icon_337_00_shiny.jpeg","#FFFFFF","#E1C78B","#322F29",55514,8713,1309
"pokemon_icon_338_00.jpeg","#FFFFFF","#EAB970","#AA6232",59291,4127,2118
"pokemon_icon_338_00_shiny.jpeg","#FFFFFF","#E6C279","#BF4938",59219,3335,2982
"pokemon_icon_339_00.jpeg","#FFFFFF","#7CA8C9","#33495F",63793,1419,324
"pokemon_icon_339_00_shiny.jpeg","#FFFFFF","#B8AF8B","#48453B",63775,1481,280
"pokemon_icon_340_00.jpeg","#FFFFFE","#3F4D80","#7DADD0",60585,3083,1868
"pokemon_icon_340_00_shiny.jpeg","#FFFEFE","#4B4762","#85A7D3",60440,3117,1979
"pokemon_icon_341_00.jpeg","#FFFFFF","#9E523C","#D1866A",60296,2669,2571
"pokemon_icon_341_00_shiny.jpeg","#FFFFFF","#C78B8A","#8E4F5A",60278,2861,2397
"pokemon_icon_342_00.jpeg","#FFFEFD","#7E3632","#BB8175",55301,5652,4583
"pokemon_icon_342_00_shiny.jpeg","#FFFEFD","#B88768","#70432D",55291,5543,4702
"pokemon_icon_343_00.jpeg","#FFFFFF","#D3C396","#987855",62945,1488,1103
"pokemon_icon_343_00_shiny.jpeg","#FFFFFF","#D1D498","#87915E",62921,1477,1138
"pokemon_icon_344_00.jpeg","#FEFEFE","#433F3D","#BD8E83",53905,7559,4072
"pokemon_icon_344_00_shiny.jpeg","#FFFEFE","#43413E","#C1AD82",53774,7607,4155
"pokemon_icon_345_00.jpeg","#FFFEFE","#B697B0","#564D62",60923,2966,1647
"pokemon_icon_345_00_shiny.jpeg","#FFFFFE","#C0BA8F","#5E6B48",60684,2755,2097
"pokemon_icon_346_00.jpeg","#FFFFFE","#BAB497","#5F7B59",57525,5162,2849
"pokemon_icon_346_00_shiny.jpeg","#FFFFFE","#E39688","#975351",57382,5646,2508
"pokemon_icon_347_00.jpeg","#FFFFFF","#667065","#B3AA9F",62937,1308,1291
"pokemon_icon_347_00_shiny.jpeg","#FFFFFF","#C9A58D","#7B6557",62981,1463,1092
"pokemon_icon_348_00.jpeg","#FEFEFD","#909CAF","#4F596B",50850,8254,6432
"pokemon_icon_348_00_shiny.jpeg","#FEFEFE","#D58E7F","#81494A",50250,7933,7353
"pokemon_icon_349_00.jpeg","#FFFFFF","#7A7678","#D4BD9C",61929,2202,1405
"pokemon_icon_349_00_shiny.jpeg","#FFFFFF","#756987","#BDA7CC",62093,2129,1314
"pokemon_icon_350_00.jpeg","#FFFEFC","#CFCAB5","#AD6E6F",50618,9610,5308
"pokemon_icon_350_00_shiny.jpeg","#FEFEFB","#D5C6A9","#756153",51184,12394,1958
"pokemon_icon_350_01.jpeg","#FEFDF9","#E19C90","#6D8F9B",52230,9958,3348
"pokemon_icon_350_01_shiny.jpeg","#FEFDF9","#C5A97B","#B0C0E8",52353,7467,5716
"pokemon_icon_351_00.jpeg","#FFFFFF","#C3C8CD","#7F828A",64436,680,420
"pokemon_icon_351_00_shiny.jpeg","#FFFFFF","#D9B8CA","#977790",64430,732,374
"pokemon_icon_351_11.jpeg","#FFFFFF","#BDC3CA","#7A8089",63566,1190,780
"pokemon_icon_351_11_shiny.jpeg","#FFFEFF","#C29DBA","#5D4851",63831,1517,188
"pokemon_icon_351_12.jpeg","#FFFFFE","#DF9948","#E9C084",58176,4806,2554
"pokemon_icon_351_12_shiny.jpeg","#FFFFFE","#E8A452","#C97A84",57577,5261,2698
"pokemon_icon_351_13.jpeg","#FFFFFF","#9FC6D8","#708193",60648,3838,1050
"pokemon_icon_351_13_shiny.jpeg","#FFFFFF","#86C3CF","#5F9687",60648,2739,2149
"pokemon_icon_351_14.jpeg","#FFFFFF","#C2D6E0","#8FA0B9",58065,4698,2773
"pokemon_icon_351_14_shiny.jpeg","#FFFFFF","#C2D7D4","#8398BC",58103,4540,2893
"pokemon_icon_352_00.jpeg","#FFFFFF","#929F63","#CCD88E",59943,3170,2423
"pokemon_icon_352_00_shiny.jpeg","#FFFFFF","#8CA26A","#CFD88B",59938,3154,2444
"pokemon_icon_353_00.jpeg","#FFFFFF","#7C8AB8","#474D6C",62105,2522,909
"pokemon_icon_353_00_shiny.jpeg","#FFFFFF","#6AA8A7","#386161",62090,2553,893
"pokemon_icon_354_00.jpeg","#FFFFFF","#949596","#5E5F61",57790,5233,2513
"pokemon_icon_354_00_shiny.jpeg","#FFFFFF","#779CB5","#526977",57837,5176,2523
"pokemon_icon_355_00.jpeg","#FFFFFF","#65635D","#D3CABB",60052,3737,1747
"pokemon_icon_355_00_shiny.jpeg","#FFFFFF","#844743","#D7C8B7",59997,3788,1751
"pokemon_icon_356_00.jpeg","#FFFEFE","#B8B2AC","#737578",52042,7601,5893
"pokemon_icon_356_00_shiny.jpeg","#FEFEFE","#C49D94","#8E5153",52083,7240,6213
"pokemon_icon_357_00.jpeg","#FFFFFF","#4F854F","#ABA27F",47837,13145,4554
"pokemon_icon_357_00_shiny.jpeg","#FFFFFE","#818C3A","#B2B95D",47904,9764,7868
"pokemon_icon_358_00.jpeg","#FFFFFF","#BDCAD5","#9F5A63",64135,1002,399
"pokemon_icon_358_00_shiny.jpeg","#FFFFFF","#B0DAB9","#B9AA6B",64055,984,497
"pokemon_icon_359_00.jpeg","#FFFFFF","#C4C9DA","#8490B6",59806,3320,2410
"pokemon_icon_359_00_shiny.jpeg","#FFFEFF","#D2BCD5","#D87C72",60335,3663,1538
"pokemon_icon_360_00.jpeg","#FFFFFF","#7AC6D2","#4A6B7C",61590,2675,1271
"pokemon_icon_360_00_shiny.jpeg","#FFFFFF","#DA80CA","#80426D",61600,2630,1306
"pokemon_icon_361_00.jpeg","#FFFFFF","#D3B077","#54493F",60241,3047,2248
"pokemon_icon_361_00_shiny.jpeg","#FFFFFF","#635B36","#8DCCDE",60261,2730,2545
"pokemon_icon_362_00.jpeg","#FCFDFE","#91A3C3","#3D3F43",49102,10211,6223
"pokemon_icon_362_00_shiny.jpeg","#FCFDFE","#95A2BC","#3E3F47",48975,10167,6394
"pokemon_icon_363_00.jpeg","#FFFFFE","#B1B6BB","#6780AC",57299,5304,2933
"pokemon_icon_363_00_shiny.jpeg","#FFFFFF","#DAB8AE","#A4758F",56239,5099,4198
"pokemon_icon_364_00.jpeg","#FEFFFE","#57A4CE","#CBC5AE",54029,7365,4142
"pokemon_icon_364_00_shiny.jpeg","#FFFEFE","#D2A9B1","#9A6095",54042,7794,3700
"pokemon_icon_365_00.jpeg","#FEFEFE","#4B85AC","#C8D0CE",46896,12543,6097
"pokemon_icon_365_00_shiny.jpeg","#FDFDFE","#9C6BBA","#C8AED8",48808,9159,7569
"pokemon_icon_366_00.jpeg","#FEFFFF","#293247","#8799B7",59816,3403,2317
"pokemon_icon_366_00_shiny.jpeg","#FEFEFF","#9267B1","#262635",59936,2952,2648
"pokemon_icon_367_00.jpeg","#FFFFFF","#8FB9D1","#A97A65",62337,1946,1253
"pokemon_icon_367_00_shiny.jpeg","#FFFFFF","#7AC67E","#BC9152",62370,1860,1306
"pokemon_icon_368_00.jpeg","#FFFFFF","#A66B8A","#E4A9C8",61401,2105,2030
"pokemon_icon_368_00_shiny.jpeg","#FFFFFF","#CAA134","#CFB996",61268,3343,925
"pokemon_icon_369_00.jpeg","#FFFFFF","#5A514B","#BCA68A",52790,7517,5229
"pokemon_icon_369_00_shiny.jpeg","#FFFFFF","#427F7F","#D2C599",52995,7195,5346
"pokemon_icon_369_01.jpeg","#FFFFFF","#59504B","#BCA78B",52983,7537,5016
"pokemon_icon_369_01_shiny.jpeg","#FFFFFF","#417E7E","#D3C69B",53146,7291,5099
"pokemon_icon_370_00.jpeg","#FFFFFF","#D3848B","#F5B5BE",60568,3205,1763
"pokemon_icon_370_00_shiny.jpeg","#FFFFFF","#C8A23E","#F1D35F",60629,3300,1607
"pokemon_icon_371_00.jpeg","#FFFFFF","#6B8CAA","#B5C2CA",62085,2211,1240
"pokemon_icon_371_00_shiny.jpeg","#FFFFFF","#5CA04C","#B8B7BB",62106,2389,1041
"pokemon_icon_372_00.jpeg","#FDFDFD","#B5BCC1","#6B6F74",55532,5622,4382
"pokemon_icon_372_00_shiny.jpeg","#FFFFFF","#B1D9B2","#61795F",51117,8191,6228
"pokemon_icon_373_00.jpeg","#FEFDFE","#85414C","#72A4C4",43839,12623,9074
"pokemon_icon_373_00_shiny.jpeg","#FEFEFE","#905137","#83B47A",43162,12748,9626
"pokemon_icon_374_00.jpeg","#FFFFFF","#2D4F6E","#6BA6B4",63326,1673,537
"pokemon_icon_374_00_shiny.jpeg","#FFFFFF","#4E5B72","#ADB5BE",63407,1618,511
"pokemon_icon_375_00.jpeg","#FEFFFF","#335975","#71A0B2",51632,7840,6064
"pokemon_icon_375_00_shiny.jpeg","#FEFEFE","#9E9C95","#58585A",52708,7179,5649
"pokemon_icon_376_00.jpeg","#FEFFFF","#33566D","#6594AC",43877,11602,10057
"pokemon_icon_376_00_shiny.jpeg","#FEFFFE","#ABAD9B","#616163",43994,11744,9798
"pokemon_icon_377_00.jpeg","#FFFEFE","#D1B199","#896653",43047,12306,10183
"pokemon_icon_377_00_shiny.jpeg","#FFFFFF","#694835","#B37D5C",42351,11795,11390
"pokemon_icon_378_00.jpeg","#FFFFFF","#7FB7D5","#5A96B8",45948,11657,7931
"pokemon_icon_378_00_shiny.jpeg","#FEFFFE","#48ACDA","#2A89C9",45969,10357,9210
"pokemon_icon_379_00.jpeg","#FFFFFF","#AEAAAF","#6E6A6E",51223,7596,6717
"pokemon_icon_379_00_shiny.jpeg","#FEFFFF","#62755A","#80C1A1",51446,7589,6501
"pokemon_icon_380_00.jpeg","#FFFFFF","#A6585D","#BDB7BE",60183,3150,2203
"pokemon_icon_380_00_shiny.jpeg","#FDFDFD","#B67D0F","#E9B224",62041,2069,1426
"pokemon_icon_381_00.jpeg","#FFFFFF","#3873A0","#A2B1BC",57519,5827,2190
"pokemon_icon_381_00_shiny.jpeg","#FFFFFF","#37A07B","#A1BDB1",57522,5705,2309
"pokemon_icon_382_00.jpeg","#FDFEFE","#1E75C1","#6E3658",51463,12222,1851
"pokemon_icon_382_00_shiny.jpeg","#FEFEFF","#C058DA","#9C337D",51311,11553,2672
"pokemon_icon_383_00.jpeg","#FDFCFA","#C02D1F","#786358",43202,13541,8793
"pokemon_icon_383_00_shiny.jpeg","#FDFDFA","#726D3E","#B5BB39",43053,12724,9759
"pokemon_icon_384_00.jpeg","#FEFEFE","#7BB584","#497D5A",52568,6701,6267
"pokemon_icon_384_00_shiny.jpeg","#FFFFFE","#535956","#B69978",52418,10563,2555
"pokemon_icon_385_00.jpeg","#FFFFFF","#EBE19A","#7CAFAC",62491,2501,544
"pokemon_icon_385_00_shiny.jpeg","#FFFFFF","#F0DF9D","#C78661",62227,2659,650
"pokemon_icon_386_00.jpeg","#FEFEFE","#D37B58","#66A2BD",53407,9188,2941
"pokemon_icon_386_00_shiny.jpeg","#FFFFFE","#D4C646","#5CA67E",53404,8909,3223
"pokemon_icon_386_11.jpeg","#FEFEFE","#D17A54","#679EB0",53419,9107,3010
"pokemon_icon_386_11_shiny.jpeg","#FEFFFE","#CDB743","#5B9D7B",53384,8912,3240
"pokemon_icon_386_12.jpeg","#FEFEFE","#DD865F","#6A8898",54102,7050,4384
"pokemon_icon_386_12_shiny.jpeg","#FEFFFE","#DACE4E","#629370",54053,7038,4445
"pokemon_icon_386_13.jpeg","#FEFFFE","#DE845C","#659EBB",48766,14027,2743
"pokemon_icon_386_13_shiny.jpeg","#FFFFFE","#DCD049","#5BA981",48763,13941,2832
"pokemon_icon_386_14.jpeg","#FEFEFE","#666F79","#DA8862",56125,6607,2804
"pokemon_icon_386_14_shiny.jpeg","#FFFFFE","#627A62","#D5CE59",55843,6655,3038
"pokemon_icon_387_00.jpeg","#FFFFFF","#749352","#BFD288",63201,1245,1090
"pokemon_icon_387_00_shiny.jpeg","#FFFFFF","#7DC69D","#709344",63214,1274,1048
"pokemon_icon_388_00.jpeg","#FFFFFE","#3B7533","#B6B146",47166,9481,8889
"pokemon_icon_388_00_shiny.jpeg","#FEFFFE","#497240","#95C370",47265,10013,8258
"pokemon_icon_389_00.jpeg","#FCFDFB","#357437","#979C6E",41799,15966,7771
"pokemon_icon_389_00_shiny.jpeg","#FCFDFB","#98AE64","#536C31",41639,12034,11863
"pokemon_icon_390_00.jpeg","#FFFFFF","#C3711E","#EAD18F",62152,1853,1531
"pokemon_icon_390_00_shiny.jpeg","#FFFFFF","#C36A52","#ECD79B",62128,1845,1563
"pokemon_icon_391_00.jpeg","#FFFFFE","#DB882A","#AEA286",59407,3760,2369
"pokemon_icon_391_00_shiny.jpeg","#FFFFFF","#CF6463","#E4CF94",59148,4270,2118
"pokemon_icon_392_00.jpeg","#FDFDFD","#EEAC2F","#8C7565",54501,5577,5458
"pokemon_icon_392_00_shiny.jpeg","#FEFEFE","#E09384","#925D6A",54403,7671,3462
"pokemon_icon_393_00.jpeg","#FEFFFF","#5E93B7","#D5C73B",63510,1852,174
"pokemon_icon_393_00_shiny.jpeg","#FFFFFF","#439DB0","#A8CBBB",63157,1242,1137
"pokemon_icon_394_00.jpeg","#FEFFFF","#96B19A","#2C517B",59479,3422,2635
"pokemon_icon_394_00_shiny.jpeg","#FEFFFF","#88B9AB","#145F74",59263,3602,2671
"pokemon_icon_395_00.jpeg","#FEFEFE","#373F49","#9D9B8D",53290,8074,4172
"pokemon_icon_395_00_shiny.jpeg","#FEFEFE","#0F5A74","#A0B387",53667,7643,4226
"pokemon_icon_396_00.jpeg","#FFFFFF","#61534B","#A98872",63722,914,900
"pokemon_icon_396_00_shiny.jpeg","#FFFFFF","#886442","#D8C4AB",63442,1635,459
"pokemon_icon_396_01.jpeg","#FFFFFF","#605249","#A98770",63694,969,873
"pokemon_icon_396_01_shiny.jpeg","#FFFFFF","#7C583C","#BB986E",63598,1305,633
"pokemon_icon_397_00.jpeg","#FFFFFF","#51463D","#B38D75",59958,4195,1383
"pokemon_icon_397_00_shiny.jpeg","#FFFFFE","#593E2E","#B69469",59948,4273,1315
"pokemon_icon_397_01.jpeg","#FFFFFE","#50453D","#B18B72",59981,4190,1365
"pokemon_icon_397_01_shiny.jpeg","#FFFFFE","#593E2E","#B59468",59969,4314,1253
"pokemon_icon_398_00.jpeg","#FEFEFE","#A48777","#544841",53442,6782,5312
"pokemon_icon_398_00_shiny.jpeg","#FFFEFE","#7B543D","#BC926D",53426,7119,4991
"pokemon_icon_398_01.jpeg","#FEFEFE","#A48777","#534841",53462,6795,5279
"pokemon_icon_398_01_shiny.jpeg","#FEFEFE","#B48A67","#754D37",53511,6180,5845
"pokemon_icon_399_00.jpeg","#FFFFFF","#BC9254","#84603A",62323,1636,1577
"pokemon_icon_399_00_shiny.jpeg","#FFFFFF","#E4B14F","#A36E3D",62298,1667,1571
"pokemon_icon_399_01.jpeg","#FFFFFF","#BC9354","#84603A",62331,1636,1569
"pokemon_icon_399_01_shiny.jpeg","#FFFFFF","#E4B14F","#A36E3D",62307,1659,1570
"pokemon_icon_400_00.jpeg","#FFFFFD","#81613F","#C49759",55648,6213,3675
"pokemon_icon_400_00_shiny.jpeg","#FFFFFE","#9A6A49","#D8AE5B",55709,5837,3990
"pokemon_icon_400_01.jpeg","#FFFFFF","#936E42","#EAD79B",54531,9056,1949
"pokemon_icon_400_01_shiny.jpeg","#FFFFFE","#9A6949","#D7AD58",55683,5813,4040
"pokemon_icon_401_00.jpeg","#FFFFFF","#945D49","#E6CF97",61485,2782,1269
"pokemon_icon_401_00_shiny.jpeg","#FFFFFF","#A06B34","#EDCC7B",61482,2301,1753
"pokemon_icon_401_01.jpeg","#FFFFFF","#945D48","#E6CF98",61290,2793,1453
"pokemon_icon_401_01_shiny.jpeg","#FFFFFF","#A16C34","#EDCF7F",61276,2345,1915
"pokemon_icon_402_00.jpeg","#FFFFFF","#AA634B","#D9B696",58116,6532,888
"pokemon_icon_402_00_shiny.jpeg","#FFFFFE","#E1AE4E","#795D36",58254,4185,3097
"pokemon_icon_402_01.jpeg","#FFFFFE","#DE704C","#685C54",58509,4240,2787
"pokemon_icon_402_01_shiny.jpeg","#FFFFFE","#E1AD4E","#795C35",58328,4302,2906
"pokemon_icon_403_00.jpeg","#FFFFFF","#82BACD","#716E3F",61540,2510,1486
"pokemon_icon_403_00_16.jpeg","#FFFFFF","#81B4C1","#615E3F",61252,2433,1851
"pokemon_icon_403_00_16_shiny.jpeg","#FFFFFF","#E8AD3A","#4C4236",61255,3003,1278
"pokemon_icon_403_00_shiny.jpeg","#FFFFFF","#ECB23B","#53432D",61502,3236,798
"pokemon_icon_403_01.jpeg","#FFFFFF","#81B9CC","#74703E",61584,2542,1410
"pokemon_icon_403_01_16.jpeg","#FFFFFF","#80B4C1","#63603F",61259,2480,1797
"pokemon_icon_403_01_16_shiny.jpeg","#FFFFFF","#E7AC3A","#4C4236",61252,3077,1207
"pokemon_icon_403_01_shiny.jpeg","#FFFFFF","#ECB13B","#55432C",61535,3265,736
"pokemon_icon_404_00.jpeg","#FFFFFF","#474941","#86A8A1",59432,3461,2643
"pokemon_icon_404_00_shiny.jpeg","#FFFFFF","#4E493B","#E6AF40",59367,3113,3056
"pokemon_icon_404_01.jpeg","#FFFFFF","#50503E","#7EA9AF",59578,3420,2538
"pokemon_icon_404_01_shiny.jpeg","#FFFFFF","#E7AF3F","#4E493B",59527,3181,2828
"pokemon_icon_405_00.jpeg","#FFFFFF","#404342","#8DA38C",47267,14820,3449
"pokemon_icon_405_00_shiny.jpeg","#FFFFFE","#45443D","#CA9C44",47352,14674,3510
"pokemon_icon_405_01.jpeg","#FFFFFF","#3F4341","#8DA48C",48699,13460,3377
"pokemon_icon_405_01_shiny.jpeg","#FFFFFE","#44433C","#CA9C43",48764,13302,3470
"pokemon_icon_406_00.jpeg","#FFFFFF","#628B3C","#D3DE72",61299,2578,1659
"pokemon_icon_406_00_shiny.jpeg","#FFFFFF","#7F8457","#E5E764",61302,2644,1590
"pokemon_icon_407_00.jpeg","#FEFFFF","#697F71","#B0B3B3",59930,2880,2726
"pokemon_icon_407_00_shiny.jpeg","#FEFFFF","#70846E","#B9B6C1",59836,3218,2482
"pokemon_icon_407_01.jpeg","#FEFEFE","#749A91","#C16964",60305,4253,978
"pokemon_icon_407_01_shiny.jpeg","#FEFFFF","#6F866D","#B9B5C2",59619,3450,2467
"pokemon_icon_408_00.jpeg","#FFFFFF","#657284","#85AECF",60495,2731,2310
"pokemon_icon_408_00_shiny.jpeg","#FFFFFF","#8B846C","#D0505D",60599,3227,1710
"pokemon_icon_409_00.jpeg","#FEFEFE","#484E53","#6B859B",52486,9026,4024
"pokemon_icon_409_00_shiny.jpeg","#FEFEFE","#56483B","#9E716C",52532,9163,3841
"pokemon_icon_410_00.jpeg","#FFFFFF","#605A53","#C3A373",61060,2555,1921
"pokemon_icon_410_00_shiny.jpeg","#FFFFFF","#36465A","#C0AC6D",61135,2416,1985
"pokemon_icon_411_00.jpeg","#FEFEFE","#65625A","#A29A87",48307,8648,8581
"pokemon_icon_411_00_shiny.jpeg","#FEFEFE","#38495E","#BBB598",47678,12857,5001
"pokemon_icon_412_11.jpeg","#FFFFFF","#4E8E36","#87A46F",61794,2385,1357
"pokemon_icon_412_11_shiny.jpeg","#FFFFFF","#549B36","#7B9595",61802,2483,1251
"pokemon_icon_412_12.jpeg","#FFFFFF","#E0D397","#787A6F",61779,2368,1389
"pokemon_icon_412_12_shiny.jpeg","#FFFFFF","#DDCF94","#6D8093",61795,2517,1224
"pokemon_icon_412_13.jpeg","#FFFFFF","#E69B98","#856F6E",61615,2287,1634
"pokemon_icon_412_13_shiny.jpeg","#FFFFFF","#DC9191","#6D7E94",61654,2626,1256
"pokemon_icon_413_00.jpeg","#FFFFFF","#6FB367","#417B39",62706,1536,1294
"pokemon_icon_413_00_shiny.jpeg","#FFFFFF","#47943D","#7AAA8A",62677,1763,1096
"pokemon_icon_413_11.jpeg","#FFFFFF","#6DB462","#407A3A",60622,2569,2345
"pokemon_icon_413_11_shiny.jpeg","#FFFFFF","#46943C","#77A989",60558,3127,1851
"pokemon_icon_413_12.jpeg","#FFFFFF","#987C58","#E2D29A",59754,3479,2303
"pokemon_icon_413_12_shiny.jpeg","#FFFFFF","#998164","#E5D59E",59745,3640,2151
"pokemon_icon_413_13.jpeg","#FFFFFF","#E6919C","#706A6A",60364,4079,1093
"pokemon_icon_413_13_shiny.jpeg","#FFFFFF","#E6909B","#6B7891",60371,4111,1054
"pokemon_icon_414_00.jpeg","#FFFFFE","#E4C764","#AE6227",56140,5649,3747
"pokemon_icon_414_00_shiny.jpeg","#FEFFFF","#E3DC63","#2F8CA7",56225,5383,3928
"pokemon_icon_415_00.jpeg","#FEFEFE","#E4B137","#5E4918",63327,2095,114
"pokemon_icon_415_00_shiny.jpeg","#FEFEFE","#F6A265","#C76338",63314,1147,1075
"pokemon_icon_415_01.jpeg","#FEFEFE","#C68831","#F4CC3D",63326,1179,1031
"pokemon_icon_415_01_shiny.jpeg","#FEFEFE","#C85E36","#F5A164",63314,1143,1079
"pokemon_icon_416_00.jpeg","#FEFEFE","#EDBE36","#5C4B3C",50463,8895,6178
"pokemon_icon_416_00_shiny.jpeg","#FEFEFE","#EF8658","#5D463D",50459,9047,6030
"pokemon_icon_417_00.jpeg","#FFFFFF","#B2D6E2","#8AA8B2",61683,1987,1866
"pokemon_icon_417_00_shiny.jpeg","#FFFFFF","#D6C6E6","#A89AB9",61775,1995,1766
"pokemon_icon_417_01.jpeg","#FFFFFF","#B2D6E2","#8AA8B2",61693,1986,1857
"pokemon_icon_417_01_shiny.jpeg","#FFFFFF","#D6C7E6","#A89ABA",61800,1942,1794
"pokemon_icon_418_00.jpeg","#FFFFFF","#D68540","#F1DF91",62579,2085,872
"pokemon_icon_418_00_shiny.jpeg","#FFFFFF","#E7DD7E","#B19941",62786,1393,1357
"pokemon_icon_418_01.jpeg","#FFFFFF","#D08347","#EFDC8D",62573,1999,964
"pokemon_icon_418_01_shiny.jpeg","#FFFFFF","#CCB145","#E0E29E",62706,1824,1006
"pokemon_icon_419_00.jpeg","#FFFFFF","#D49037","#E5DB9F",56089,6738,2709
"pokemon_icon_419_00_shiny.jpeg","#FFFFFF","#CCDAAD","#C2AE42",56184,4893,4459
"pokemon_icon_419_01.jpeg","#FFFFFF","#D49037","#E5DB9F",56089,6738,2709
"pokemon_icon_419_01_shiny.jpeg","#FFFFFF","#CCDAAD","#C2AE42",56183,4894,4459
"pokemon_icon_420_00.jpeg","#FFFFFF","#D45B6E","#3A953C",62417,2153,966
"pokemon_icon_420_00_shiny.jpeg","#FFFFFF","#E88A6A","#9A823D",62392,1843,1301
"pokemon_icon_421_00.jpeg","#FFFFFF","#7E5584","#42B747",62764,2182,590
"pokemon_icon_421_00_shiny.jpeg","#FFFFFF","#4C969A","#AE5E6F",62763,2320,453
"pokemon_icon_421_11.jpeg","#FFFFFF","#7E5584","#43B746",62085,2708,743
"pokemon_icon_421_11_shiny.jpeg","#FFFFFF","#4C9699","#AE5D6E",62074,2896,566
"pokemon_icon_421_12.jpeg","#FFFFFF","#F8CDAE","#CE8C55",61187,3086,1263
"pokemon_icon_421_12_shiny.jpeg","#FFFFFF","#F9CBC9","#D9A25E",61221,2860,1455
"pokemon_icon_422_00.jpeg","#FFFFFF","#E0A6B1","#B57473",63533,1253,750
"pokemon_icon_422_00_shiny.jpeg","#FFFFFF","#D4775F","#E1B6A9",63486,1119,931
"pokemon_icon_422_11.jpeg","#FFFFFF","#E39CB1","#B87671",63436,1411,689
"pokemon_icon_422_11_shiny.jpeg","#FFFFFF","#D7765D","#E8AF9D",63402,1087,1047
"pokemon_icon_422_12.jpeg","#FFFFFF","#8EA35D","#41B3C6",62984,1431,1121
"pokemon_icon_422_12_shiny.jpeg","#FFFFFF","#9C9F62","#7AC4BC",62916,1464,1156
"pokemon_icon_423_00.jpeg","#FFFFFF","#DA949B","#846038",58477,4104,2955
"pokemon_icon_423_00_shiny.jpeg","#FFFFFF","#D69582","#817A37",58483,4130,2923
"pokemon_icon_423_11.jpeg","#FFFFFF","#D48E98","#815937",58309,4036,3191
"pokemon_icon_423_11_shiny.jpeg","#FFFFFF","#CD9180","#7E7336",58311,3970,3255
"pokemon_icon_423_12.jpeg","#FFFFFE","#44AEB7","#48803C",58895,3459,3182
"pokemon_icon_423_12_shiny.jpeg","#FFFFFF","#89B8A3","#4F7636",58441,4193,2902
"pokemon_icon_424_00.jpeg","#FFFFFF","#AA759B","#ECDAAF",45869,12559,7108
"pokemon_icon_424_00_shiny.jpeg","#FFFEFD","#C35F9D","#E4CABD",48043,12238,5255
"pokemon_icon_424_01.jpeg","#FFFFFE","#A5749E","#EBD3AA",45826,12015,7695
"pokemon_icon_424_01_shiny.jpeg","#FFFEFD","#C35F9D","#E4CABD",47853,12449,5234
"pokemon_icon_425_00.jpeg","#FFFFFF","#BE9FA7","#715179",63812,1079,645
"pokemon_icon_425_00_shiny.jpeg","#FFFFFF","#DACE77","#525248",63933,1354,249
"pokemon_icon_426_00.jpeg","#FEFEFE","#96709C","#DA9F4B",54195,7648,3693
"pokemon_icon_426_00_shiny.jpeg","#FEFFFE","#D8B663","#6CAA9F",54084,7563,3889
"pokemon_icon_427_00.jpeg","#FFFFFF","#A4714F","#DEC798",62103,1814,1619
"pokemon_icon_427_00_12.jpeg","#FFFFFF","#A3714F","#DEC799",62360,1640,1536
"pokemon_icon_427_00_12_shiny.jpeg","#FFFFFF","#B37B70","#E99EA8",62365,1808,1363
"pokemon_icon_427_00_shiny.jpeg","#FFFFFF","#B27A6F","#E89CA4",62114,1872,1550
"pokemon_icon_428_00.jpeg","#FFFFFF","#D6BE8D","#A4704E",55806,5391,4339
"pokemon_icon_428_00_shiny.jpeg","#FFFFFF","#B87B77","#EA98A4",55781,5997,3758
"pokemon_icon_429_00.jpeg","#FFFFFF","#7A578E","#C388BE",61201,3148,1187
"pokemon_icon_429_00_shiny.jpeg","#FFFFFF","#989735","#D6CC50",61198,3133,1205
"pokemon_icon_430_00.jpeg","#FDFDFD","#375476","#822A38",57846,6383,1307
"pokemon_icon_430_00_shiny.jpeg","#FEFEFE","#BD63C1","#7B3360",57376,4679,3481
"pokemon_icon_431_00.jpeg","#FFFFFF","#A9A9B7","#646774",60755,2699,2082
"pokemon_icon_431_00_shiny.jpeg","#FFFFFF","#BD98BF","#785C7C",60748,2732,2056
"pokemon_icon_432_00.jpeg","#FEFEFE","#A6A6B7","#6F7488",54272,6592,4672
"pokemon_icon_432_00_shiny.jpeg","#FEFEFE","#856C9A","#BCA3BF",54006,6242,5288
"pokemon_icon_433_00.jpeg","#FFFFFF","#F2C13E","#C36558",62529,1797,1210
"pokemon_icon_433_00_shiny.jpeg","#FFFFFF","#E8B546","#5D3C1E",62525,2828,183
"pokemon_icon_434_00.jpeg","#FFFEFD","#4E385C","#BDAFAE",57083,7490,963
